 ,mixture_ID,mixture_path,source_1_path,source_2_path,noise_path,length
Data 1 Target1No 6Cycle No 12Group Depth700m_Data 2 Target2No 9Cycle No 6Group Depth600m.wav,Data 1 Target1No 6Cycle No 12Group Depth700m_Data 2 Target2No 9Cycle No 6Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 12Group Depth700m_Data 2 Target2No 9Cycle No 6Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 12Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 6Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1917.wav,58749
Data 1 Target1No 6Cycle No 12Group Depth800m_Data 2 Target2No 5Cycle No 10Group Depth400m.wav,Data 1 Target1No 6Cycle No 12Group Depth800m_Data 2 Target2No 5Cycle No 10Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 12Group Depth800m_Data 2 Target2No 5Cycle No 10Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 12Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 10Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise996.wav,58750
Data 1 Target1No 6Cycle No 12Group Depth900m_Data 2 Target2No 5Cycle No 17Group Depth800m.wav,Data 1 Target1No 6Cycle No 12Group Depth900m_Data 2 Target2No 5Cycle No 17Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 12Group Depth900m_Data 2 Target2No 5Cycle No 17Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 12Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 17Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise862.wav,58750
Data 1 Target1No 6Cycle No 13Group Depth1000m_Data 2 Target2No 10Cycle No 13Group Depth900m.wav,Data 1 Target1No 6Cycle No 13Group Depth1000m_Data 2 Target2No 10Cycle No 13Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1000m_Data 2 Target2No 10Cycle No 13Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 13Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2000.wav,58749
Data 1 Target1No 6Cycle No 13Group Depth1000m_Data 2 Target2No 10Cycle No 9Group Depth100m.wav,Data 1 Target1No 6Cycle No 13Group Depth1000m_Data 2 Target2No 10Cycle No 9Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1000m_Data 2 Target2No 10Cycle No 9Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 9Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1419.wav,58749
Data 1 Target1No 6Cycle No 13Group Depth1100m_Data 2 Target2No 1Cycle No 20Group Depth100m.wav,Data 1 Target1No 6Cycle No 13Group Depth1100m_Data 2 Target2No 1Cycle No 20Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1100m_Data 2 Target2No 1Cycle No 20Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 20Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1309.wav,58749
Data 1 Target1No 6Cycle No 13Group Depth1100m_Data 2 Target2No 7Cycle No 1Group Depth1000m.wav,Data 1 Target1No 6Cycle No 13Group Depth1100m_Data 2 Target2No 7Cycle No 1Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1100m_Data 2 Target2No 7Cycle No 1Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 1Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1264.wav,58749
Data 1 Target1No 6Cycle No 13Group Depth1300m_Data 2 Target2No 6Cycle No 17Group Depth400m.wav,Data 1 Target1No 6Cycle No 13Group Depth1300m_Data 2 Target2No 6Cycle No 17Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1300m_Data 2 Target2No 6Cycle No 17Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 17Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1855.wav,58750
Data 1 Target1No 6Cycle No 13Group Depth1400m_Data 2 Target2No 1Cycle No 7Group Depth1100m.wav,Data 1 Target1No 6Cycle No 13Group Depth1400m_Data 2 Target2No 1Cycle No 7Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1400m_Data 2 Target2No 1Cycle No 7Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 7Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise512.wav,58749
Data 1 Target1No 6Cycle No 13Group Depth1400m_Data 2 Target2No 9Cycle No 9Group Depth1300m.wav,Data 1 Target1No 6Cycle No 13Group Depth1400m_Data 2 Target2No 9Cycle No 9Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth1400m_Data 2 Target2No 9Cycle No 9Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 9Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1615.wav,58749
Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 10Cycle No 5Group Depth200m.wav,Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 10Cycle No 5Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 10Cycle No 5Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 5Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1040.wav,58750
Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 7Cycle No 5Group Depth900m.wav,Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 7Cycle No 5Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 7Cycle No 5Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 5Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise838.wav,58750
Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 9Cycle No 13Group Depth300m.wav,Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 9Cycle No 13Group Depth300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 13Group Depth900m_Data 2 Target2No 9Cycle No 13Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 13Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 13Group Depth300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise596.wav,58749
Data 1 Target1No 6Cycle No 14Group Depth1000m_Data 2 Target2No 2Cycle No 14Group Depth400m.wav,Data 1 Target1No 6Cycle No 14Group Depth1000m_Data 2 Target2No 2Cycle No 14Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth1000m_Data 2 Target2No 2Cycle No 14Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 14Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2322.wav,58749
Data 1 Target1No 6Cycle No 14Group Depth1300m_Data 2 Target2No 4Cycle No 10Group Depth1100m.wav,Data 1 Target1No 6Cycle No 14Group Depth1300m_Data 2 Target2No 4Cycle No 10Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth1300m_Data 2 Target2No 4Cycle No 10Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 10Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise442.wav,58749
Data 1 Target1No 6Cycle No 14Group Depth1300m_Data 2 Target2No 4Cycle No 5Group Depth1100m.wav,Data 1 Target1No 6Cycle No 14Group Depth1300m_Data 2 Target2No 4Cycle No 5Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth1300m_Data 2 Target2No 4Cycle No 5Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 5Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1645.wav,58749
Data 1 Target1No 6Cycle No 14Group Depth400m_Data 2 Target2No 10Cycle No 2Group Depth900m.wav,Data 1 Target1No 6Cycle No 14Group Depth400m_Data 2 Target2No 10Cycle No 2Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth400m_Data 2 Target2No 10Cycle No 2Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 2Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise885.wav,58750
Data 1 Target1No 6Cycle No 14Group Depth700m_Data 2 Target2No 7Cycle No 20Group Depth1400m.wav,Data 1 Target1No 6Cycle No 14Group Depth700m_Data 2 Target2No 7Cycle No 20Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth700m_Data 2 Target2No 7Cycle No 20Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 20Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2314.wav,58750
Data 1 Target1No 6Cycle No 14Group Depth800m_Data 2 Target2No 10Cycle No 20Group Depth900m.wav,Data 1 Target1No 6Cycle No 14Group Depth800m_Data 2 Target2No 10Cycle No 20Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth800m_Data 2 Target2No 10Cycle No 20Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 20Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1332.wav,58750
Data 1 Target1No 6Cycle No 14Group Depth800m_Data 2 Target2No 6Cycle No 5Group Depth1000m.wav,Data 1 Target1No 6Cycle No 14Group Depth800m_Data 2 Target2No 6Cycle No 5Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 14Group Depth800m_Data 2 Target2No 6Cycle No 5Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 14Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 5Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise287.wav,58749
Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 4Cycle No 12Group Depth200m.wav,Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 4Cycle No 12Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 4Cycle No 12Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 12Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1426.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 7Cycle No 14Group Depth900m.wav,Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 7Cycle No 14Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 7Cycle No 14Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 14Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1036.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 8Cycle No 21Group Depth1300m.wav,Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 8Cycle No 21Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth100m_Data 2 Target2No 8Cycle No 21Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 21Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise55.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth1200m_Data 2 Target2No 6Cycle No 9Group Depth1400m.wav,Data 1 Target1No 6Cycle No 15Group Depth1200m_Data 2 Target2No 6Cycle No 9Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth1200m_Data 2 Target2No 6Cycle No 9Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 9Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1343.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth1300m_Data 2 Target2No 10Cycle No 3Group Depth1200m.wav,Data 1 Target1No 6Cycle No 15Group Depth1300m_Data 2 Target2No 10Cycle No 3Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth1300m_Data 2 Target2No 10Cycle No 3Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 3Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise843.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth1300m_Data 2 Target2No 3Cycle No 20Group Depth100m.wav,Data 1 Target1No 6Cycle No 15Group Depth1300m_Data 2 Target2No 3Cycle No 20Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth1300m_Data 2 Target2No 3Cycle No 20Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 20Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise517.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth1500m_Data 2 Target2No 1Cycle No 21Group Depth900m.wav,Data 1 Target1No 6Cycle No 15Group Depth1500m_Data 2 Target2No 1Cycle No 21Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth1500m_Data 2 Target2No 1Cycle No 21Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth1500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 21Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise52.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth1500m_Data 2 Target2No 4Cycle No 15Group Depth1300m.wav,Data 1 Target1No 6Cycle No 15Group Depth1500m_Data 2 Target2No 4Cycle No 15Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth1500m_Data 2 Target2No 4Cycle No 15Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth1500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 15Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise681.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth200m_Data 2 Target2No 3Cycle No 5Group Depth1000m.wav,Data 1 Target1No 6Cycle No 15Group Depth200m_Data 2 Target2No 3Cycle No 5Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth200m_Data 2 Target2No 3Cycle No 5Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 5Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1389.wav,58749
Data 1 Target1No 6Cycle No 15Group Depth300m_Data 2 Target2No 5Cycle No 7Group Depth1100m.wav,Data 1 Target1No 6Cycle No 15Group Depth300m_Data 2 Target2No 5Cycle No 7Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth300m_Data 2 Target2No 5Cycle No 7Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 7Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2011.wav,58749
Data 1 Target1No 6Cycle No 15Group Depth300m_Data 2 Target2No 8Cycle No 20Group Depth1000m.wav,Data 1 Target1No 6Cycle No 15Group Depth300m_Data 2 Target2No 8Cycle No 20Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth300m_Data 2 Target2No 8Cycle No 20Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 20Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise892.wav,58749
Data 1 Target1No 6Cycle No 15Group Depth400m_Data 2 Target2No 3Cycle No 15Group Depth200m.wav,Data 1 Target1No 6Cycle No 15Group Depth400m_Data 2 Target2No 3Cycle No 15Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth400m_Data 2 Target2No 3Cycle No 15Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 15Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise63.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 3Cycle No 6Group Depth1300m.wav,Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 3Cycle No 6Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 3Cycle No 6Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 6Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise699.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 6Cycle No 15Group Depth800m.wav,Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 6Cycle No 15Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 6Cycle No 15Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 15Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1955.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 8Cycle No 1Group Depth200m.wav,Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 8Cycle No 1Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 8Cycle No 1Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 1Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise178.wav,58750
Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 9Cycle No 2Group Depth100m.wav,Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 9Cycle No 2Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth600m_Data 2 Target2No 9Cycle No 2Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 2Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1998.wav,58749
Data 1 Target1No 6Cycle No 15Group Depth700m_Data 2 Target2No 5Cycle No 1Group Depth400m.wav,Data 1 Target1No 6Cycle No 15Group Depth700m_Data 2 Target2No 5Cycle No 1Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 15Group Depth700m_Data 2 Target2No 5Cycle No 1Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 15Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 1Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise814.wav,58750
Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 1Cycle No 4Group Depth700m.wav,Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 1Cycle No 4Group Depth700m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 1Cycle No 4Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 16Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 4Group Depth700m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1652.wav,58749
Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 3Cycle No 15Group Depth1100m.wav,Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 3Cycle No 15Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 3Cycle No 15Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 16Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 15Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1141.wav,58749
Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 7Cycle No 18Group Depth800m.wav,Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 7Cycle No 18Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 16Group Depth1000m_Data 2 Target2No 7Cycle No 18Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 16Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 18Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise649.wav,58749
Data 1 Target1No 6Cycle No 16Group Depth1200m_Data 2 Target2No 3Cycle No 21Group Depth600m.wav,Data 1 Target1No 6Cycle No 16Group Depth1200m_Data 2 Target2No 3Cycle No 21Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 16Group Depth1200m_Data 2 Target2No 3Cycle No 21Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 16Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 21Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise890.wav,58750
Data 1 Target1No 6Cycle No 16Group Depth1200m_Data 2 Target2No 4Cycle No 3Group Depth900m.wav,Data 1 Target1No 6Cycle No 16Group Depth1200m_Data 2 Target2No 4Cycle No 3Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 6Cycle No 16Group Depth1200m_Data 2 Target2No 4Cycle No 3Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 6Cycle No 16Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 3Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1977.wav,58750
